freq,nrg_cons,nrg_prc,currency,geo\TIME_PERIOD	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,NAT,FR	0.0583 	0.0602 	0.0606 	0.0625 	0.0627 	0.0454 	: 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,NAT,GE	: 	0.0374 	0.0346 	0.0361 	0.2662 	0.2622 	: 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,NAT,HR	0.1476 	0.2127 	0.2136 	0.2139 	0.2136 	0.2207 	: 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,NAT,HU	7.2149 	7.4438 	7.5081 	7.5506 	7.5750 	: 	: 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,NAT,IE	0.0324 	0.0398 	0.0335 	0.0363 	0.0532 	-0.0067 	: 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,NAT,IS	3.5354 	3.6117 	3.6976 	3.7535 	3.8746 	4.1482 	: 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,NAT,IT	0.0901 d	0.0891 d	0.1033 	0.0886 	0.0757 	0.0551 	: 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,NAT,LI	0.0281 	0.0297 	0.0298 	0.0298 	0.0299 	0.0301 	: 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,NAT,LT	0.0325 	0.0318 	0.0298 	0.0322 	0.0330 	0.0312 	: 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,NAT,LU	0.0433 	0.0373 	0.0455 	0.0500 	0.0502 	0.0327 	: 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,NAT,LV	0.0534 	0.0451 	0.0462 	0.0450 	0.0419 	0.0491 	: 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,NAT,MD	: 	0.0389 	0.0086 	0.0058 	0.0058 	0.2740 	: 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,NAT,ME	0.0172 	0.0181 	0.0199 	0.0169 	0.0146 	0.0173 	: 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,NAT,MK	0.7570 	0.7271 	0.7289 	0.7575 	0.2166 	0.2857 	: 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,NAT,MT	0.0088 	0.0087 	0.0087 	0.0086 	0.0087 	0.0084 	: 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,NAT,NL	0.0914 	0.1017 	0.1148 	0.0879 	0.0845 	-0.0279 	: 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,NAT,NO	0.3658 	0.4070 	0.4009 	0.3400 	0.3991 	-0.3181 	: 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,NAT,PL	0.1930 	0.1963 	0.1949 	0.2360 	0.2756 	0.2494 	: 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,NAT,PT	0.1108 	0.1182 	0.0924 	0.0938 	0.0955 	0.0364 	: 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,NAT,RO	0.1514 	0.1588 	0.1835 	0.1988 	0.2086 	0.0962 	: 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,NAT,RS	1.9318 	1.9529 	1.9713 	1.9453 	2.5494 	2.7365 	: 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,NAT,SE	0.6397 	0.7106 	0.7469 	0.7044 	0.7557 	0.2584 	: 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,NAT,SI	0.0387 	0.0389 	0.0393 	0.0359 	0.0392 	0.0326 	: 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,NAT,SK	0.0570 	0.0584 	0.0581 	0.0582 	0.0575 	0.0528 	: 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,NAT,TR	0.0801 	0.0984 	0.1155 	0.1397 	0.1625 	0.2204 	: 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,NAT,UA	: 	: 	: 	0.0000 	: 	: 	: 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,NAT,UK	0.0388 	0.0465 	0.0547 	: 	: 	: 	: 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,NAT,XK	0.0098 	0.0059 	0.0067 	0.0078 	0.0075 	0.0059 	: 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,PPS,AL	0.0309 	0.0306 	0.0309 	0.0299 e	0.0295 e	0.0296 	: 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,PPS,AT	0.0572 	0.0558 	0.0541 	0.0576 	0.0607 	0.0384 	0.0065 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,PPS,BA	0.0256 	0.0263 	0.0269 	0.0282 	0.0279 	0.0282 	0.0232 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,PPS,BE	0.0869 	0.0792 	0.0757 	0.0779 	0.0833 	0.0681 	0.0768 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,PPS,BG	0.0321 	0.0322 	0.0303 	0.0296 	0.0313 	0.0336 	0.0322 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,PPS,CY	0.0531 d	0.0603 	0.0715 	0.0612 	0.0830 	0.0947 	0.1507 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,PPS,CZ	0.0586 	0.0586 	0.0611 	0.0611 	0.0401 	0.0619 	0.0581 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,PPS,DE	: 	: 	0.1361 	0.1398 	0.1409 	0.1033 	0.0962 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,PPS,DK	0.1131 	0.1133 	0.1037 	0.0944 	0.0709 	0.0930 	0.0637 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,PPS,EA	: 	: 	0.0902 	0.0870 	0.0848 	0.0562 	: 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,PPS,EE	0.0453 	0.0442 	0.0452 	0.0421 	0.0488 	0.0584 	0.0527 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,PPS,EL	0.0836 	0.0808 	0.0687 	0.0597 	0.0627 	-0.0653 	: 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,PPS,ES	0.0439 	0.0495 	0.0999 	0.0887 	0.0765 	0.0575 	: 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,PPS,EU27_2020	: 	: 	0.0842 	0.0821 	0.0807 	0.0580 	: 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,PPS,FI	0.0389 	0.0397 	0.0411 	0.0409 	0.0425 	0.0406 	0.0411 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,PPS,FR	0.0520 	0.0540 	0.0557 	0.0574 	0.0577 	0.0419 	0.0348 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,PPS,HR	0.0305 	0.0437 	0.0438 	0.0440 	0.0435 	0.3386 	: 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,PPS,HU	0.0364 	0.0362 	0.0352 	0.0339 	0.0327 	0.0360 	0.0460 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,PPS,IE	0.0280 	0.0341 	0.0279 	0.0303 	0.0451 	-0.0056 	: 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,PPS,IS	0.0176 	0.0177 	0.0177 	0.0168 	0.0172 	0.0184 	: 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,PPS,IT	0.0897 d	0.0889 d	0.1038 	0.0892 	0.0772 	0.0564 	0.0786 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,PPS,LT	0.0504 	0.0483 	0.0444 	0.0472 	0.0474 	0.0452 	0.0448 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,PPS,LU	0.0351 	0.0299 	0.0361 	0.0387 	0.0394 	0.0252 	: 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,PPS,LV	0.0757 	0.0623 	0.0625 	0.0610 	0.0552 	0.0640 	: 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,PPS,ME	0.0337 	0.0353 	0.0392 	0.0335 	0.0280 	0.0336 	: 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,PPS,MK	0.0274 	0.0259 	0.0260 	0.0267 	0.0074 	0.0100 	0.0280 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,PPS,MT	0.0103 	0.0101 	0.0101 	0.0098 	0.0099 	0.0095 	0.0091 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,PPS,NL	0.0802 	0.0889 	0.0982 	0.0759 	0.0733 	-0.0240 	: 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,PPS,NO	0.0258 	0.0288 	0.0276 	0.0225 	0.0275 	-0.0222 	: 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,PPS,PL	0.0760 	0.0762 	0.0742 	0.0881 	0.1001 	0.0859 	: 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,PPS,PT	0.1322 	0.1403 	0.1100 	0.1102 	0.1115 	0.0425 	-0.0472 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,PPS,RO	0.0644 	0.0644 	0.0729 	0.0778 	0.0797 	0.0373 	: 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,PPS,RS	0.0325 	0.0323 	0.0321 	0.0311 	0.0398 	0.0428 	0.0491 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,PPS,SE	0.0496 	0.0544 	0.0565 	0.0532 	0.0574 	0.0196 	0.0637 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,PPS,SI	0.0466 	0.0464 	0.0469 	0.0427 	0.0462 	0.0384 	0.0383 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,PPS,SK	0.0758 	0.0760 	0.0738 	0.0723 	0.0711 	0.0656 	0.0861 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,PPS,TR	0.0397 	0.0408 	0.0409 	0.0425 	0.0390 	0.0304 	0.0293 
A,KWH5000-14999,TAX_FEE_LEV_CHRG,PPS,UK	0.0389 	0.0461 	0.0537 	: 	: 	: 	: 
A,KWH5000-14999,TAX_NUC,EUR,AL	0.0000 	0.0000 	0.0000 	0.0000 e	: 	: 	: 
A,KWH5000-14999,TAX_NUC,EUR,AT	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
A,KWH5000-14999,TAX_NUC,EUR,BA	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
A,KWH5000-14999,TAX_NUC,EUR,BE	0.0010 e	0.0011 	0.0007 	0.0010 	0.0011 	0.0000 	0.0000 
A,KWH5000-14999,TAX_NUC,EUR,BG	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 	: 
A,KWH5000-14999,TAX_NUC,EUR,CY	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
A,KWH5000-14999,TAX_NUC,EUR,CZ	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 	: 
A,KWH5000-14999,TAX_NUC,EUR,DE	: 	: 	0.0000 	0.0000 	0.0000 	: 	: 
A,KWH5000-14999,TAX_NUC,EUR,DK	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 	: 
A,KWH5000-14999,TAX_NUC,EUR,EA	: 	: 	0.0004 	0.0004 	0.0003 	0.0001 	: 
A,KWH5000-14999,TAX_NUC,EUR,EE	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
A,KWH5000-14999,TAX_NUC,EUR,EL	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,KWH5000-14999,TAX_NUC,EUR,ES	: 	: 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,KWH5000-14999,TAX_NUC,EUR,EU27_2020	: 	: 	0.0003 	0.0004 	0.0002 	0.0001 	: 
A,KWH5000-14999,TAX_NUC,EUR,FI	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
A,KWH5000-14999,TAX_NUC,EUR,FR	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 	: 
A,KWH5000-14999,TAX_NUC,EUR,GE	: 	0.0000 	0.0000 	0.0000 	: 	: 	: 
A,KWH5000-14999,TAX_NUC,EUR,HR	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,KWH5000-14999,TAX_NUC,EUR,HU	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
A,KWH5000-14999,TAX_NUC,EUR,IE	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 	: 
A,KWH5000-14999,TAX_NUC,EUR,IS	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,KWH5000-14999,TAX_NUC,EUR,IT	: 	: 	0.0028 	0.0030 	0.0017 	0.0000 	0.0000 
A,KWH5000-14999,TAX_NUC,EUR,LI	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
A,KWH5000-14999,TAX_NUC,EUR,LT	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 	: 
A,KWH5000-14999,TAX_NUC,EUR,LU	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,KWH5000-14999,TAX_NUC,EUR,LV	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,KWH5000-14999,TAX_NUC,EUR,MD	: 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
A,KWH5000-14999,TAX_NUC,EUR,ME	0.0000 	0.0000 	: 	: 	: 	: 	: 
A,KWH5000-14999,TAX_NUC,EUR,MK	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
A,KWH5000-14999,TAX_NUC,EUR,MT	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
A,KWH5000-14999,TAX_NUC,EUR,NL	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,KWH5000-14999,TAX_NUC,EUR,NO	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 	: 
A,KWH5000-14999,TAX_NUC,EUR,PL	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,KWH5000-14999,TAX_NUC,EUR,PT	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
A,KWH5000-14999,TAX_NUC,EUR,RO	0.0000 	0.0000 	0.0000 	0.0000 	: 	: 	: 
A,KWH5000-14999,TAX_NUC,EUR,RS	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
A,KWH5000-14999,TAX_NUC,EUR,SE	0.0000 	0.0000 	0.0000 	: 	: 	: 	: 
A,KWH5000-14999,TAX_NUC,EUR,SI	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
A,KWH5000-14999,TAX_NUC,EUR,SK	0.0032 	0.0032 	0.0033 	0.0033 	0.0033 	0.0033 	0.0033 
A,KWH5000-14999,TAX_NUC,EUR,TR	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
A,KWH5000-14999,TAX_NUC,EUR,UA	: 	: 	: 	0.0000 	: 	: 	: 
A,KWH5000-14999,TAX_NUC,EUR,UK	0.0000 	0.0000 	0.0000 	: 	: 	: 	: 
A,KWH5000-14999,TAX_NUC,EUR,XK	0.0000 	0.0000 	0.0000 	: 	: 	: 	: 
A,KWH5000-14999,TAX_NUC,NAC,AT	: 	: 	: 	: 	: 	: 	0.0000 
A,KWH5000-14999,TAX_NUC,NAC,BA	: 	: 	: 	: 	: 	: 	0.0000 
A,KWH5000-14999,TAX_NUC,NAC,BE	: 	: 	: 	: 	: 	: 	0.0000 
A,KWH5000-14999,TAX_NUC,NAC,CY	: 	: 	: 	: 	: 	: 	0.0000 
A,KWH5000-14999,TAX_NUC,NAC,EE	: 	: 	: 	: 	: 	: 	0.0000 
A,KWH5000-14999,TAX_NUC,NAC,FI	: 	: 	: 	: 	: 	: 	0.0000 
A,KWH5000-14999,TAX_NUC,NAC,HU	: 	: 	: 	: 	: 	0.0000 	0.0000 
A,KWH5000-14999,TAX_NUC,NAC,IT	: 	: 	: 	: 	: 	: 	0.0000 
A,KWH5000-14999,TAX_NUC,NAC,LI	: 	: 	: 	: 	: 	: 	0.0000 
A,KWH5000-14999,TAX_NUC,NAC,MD	: 	: 	: 	: 	: 	: 	0.0000 
A,KWH5000-14999,TAX_NUC,NAC,MK	: 	: 	: 	: 	: 	: 	0.0000 
A,KWH5000-14999,TAX_NUC,NAC,MT	: 	: 	: 	: 	: 	: 	0.0000 
A,KWH5000-14999,TAX_NUC,NAC,PT	: 	: 	: 	: 	: 	: 	0.0000 
A,KWH5000-14999,TAX_NUC,NAC,RS	: 	: 	: 	: 	: 	: 	0.0000 
A,KWH5000-14999,TAX_NUC,NAC,SI	: 	: 	: 	: 	: 	: 	0.0000 
A,KWH5000-14999,TAX_NUC,NAC,SK	: 	: 	: 	: 	: 	: 	0.0033 
A,KWH5000-14999,TAX_NUC,NAC,TR	: 	: 	: 	: 	: 	: 	0.0000 
A,KWH5000-14999,TAX_NUC,NAT,AL	0.0000 	0.0000 	0.0000 	0.0000 e	: 	: 	: 
A,KWH5000-14999,TAX_NUC,NAT,AT	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,KWH5000-14999,TAX_NUC,NAT,BA	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,KWH5000-14999,TAX_NUC,NAT,BE	0.0010 e	0.0011 	0.0007 	0.0010 	0.0011 	0.0000 	: 
A,KWH5000-14999,TAX_NUC,NAT,BG	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 	: 
A,KWH5000-14999,TAX_NUC,NAT,CY	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,KWH5000-14999,TAX_NUC,NAT,CZ	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 	: 
A,KWH5000-14999,TAX_NUC,NAT,DE	: 	: 	0.0000 	0.0000 	0.0000 	: 	: 
A,KWH5000-14999,TAX_NUC,NAT,DK	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 	: 
A,KWH5000-14999,TAX_NUC,NAT,EE	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,KWH5000-14999,TAX_NUC,NAT,EL	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,KWH5000-14999,TAX_NUC,NAT,ES	: 	: 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,KWH5000-14999,TAX_NUC,NAT,FI	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,KWH5000-14999,TAX_NUC,NAT,FR	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 	: 
A,KWH5000-14999,TAX_NUC,NAT,GE	: 	0.0000 	0.0000 	0.0000 	: 	: 	: 
A,KWH5000-14999,TAX_NUC,NAT,HR	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,KWH5000-14999,TAX_NUC,NAT,HU	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 	: 
A,KWH5000-14999,TAX_NUC,NAT,IE	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 	: 
A,KWH5000-14999,TAX_NUC,NAT,IS	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,KWH5000-14999,TAX_NUC,NAT,IT	: 	: 	0.0028 	0.0030 	0.0017 	0.0000 	: 
A,KWH5000-14999,TAX_NUC,NAT,LI	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,KWH5000-14999,TAX_NUC,NAT,LT	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 	: 
A,KWH5000-14999,TAX_NUC,NAT,LU	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,KWH5000-14999,TAX_NUC,NAT,LV	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,KWH5000-14999,TAX_NUC,NAT,MD	: 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,KWH5000-14999,TAX_NUC,NAT,ME	0.0000 	0.0000 	: 	: 	: 	: 	: 
A,KWH5000-14999,TAX_NUC,NAT,MK	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,KWH5000-14999,TAX_NUC,NAT,MT	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,KWH5000-14999,TAX_NUC,NAT,NL	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,KWH5000-14999,TAX_NUC,NAT,NO	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 	: 
A,KWH5000-14999,TAX_NUC,NAT,PL	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,KWH5000-14999,TAX_NUC,NAT,PT	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,KWH5000-14999,TAX_NUC,NAT,RO	0.0000 	0.0000 	0.0000 	0.0000 	: 	: 	: 
A,KWH5000-14999,TAX_NUC,NAT,RS	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,KWH5000-14999,TAX_NUC,NAT,SE	0.0000 	0.0000 	0.0000 	: 	: 	: 	: 
A,KWH5000-14999,TAX_NUC,NAT,SI	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,KWH5000-14999,TAX_NUC,NAT,SK	0.0032 	0.0032 	0.0033 	0.0033 	0.0033 	0.0033 	: 
A,KWH5000-14999,TAX_NUC,NAT,TR	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,KWH5000-14999,TAX_NUC,NAT,UA	: 	: 	: 	0.0000 	: 	: 	: 
A,KWH5000-14999,TAX_NUC,NAT,UK	0.0000 	0.0000 	0.0000 	: 	: 	: 	: 
A,KWH5000-14999,TAX_NUC,NAT,XK	0.0000 	0.0000 	0.0000 	: 	: 	: 	: 
A,KWH5000-14999,TAX_NUC,PPS,AL	0.0000 	0.0000 	0.0000 	0.0000 e	: 	: 	: 
A,KWH5000-14999,TAX_NUC,PPS,AT	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
A,KWH5000-14999,TAX_NUC,PPS,BA	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
A,KWH5000-14999,TAX_NUC,PPS,BE	0.0009 e	0.0010 	0.0006 	0.0009 	0.0010 	0.0000 	0.0000 
A,KWH5000-14999,TAX_NUC,PPS,BG	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 	: 
A,KWH5000-14999,TAX_NUC,PPS,CY	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
A,KWH5000-14999,TAX_NUC,PPS,CZ	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 	: 
A,KWH5000-14999,TAX_NUC,PPS,DE	: 	: 	0.0000 	0.0000 	0.0000 	: 	: 
A,KWH5000-14999,TAX_NUC,PPS,DK	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 	: 
A,KWH5000-14999,TAX_NUC,PPS,EA	: 	: 	0.0004 	0.0004 	0.0003 	0.0001 	: 
A,KWH5000-14999,TAX_NUC,PPS,EE	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
A,KWH5000-14999,TAX_NUC,PPS,EL	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,KWH5000-14999,TAX_NUC,PPS,ES	: 	: 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,KWH5000-14999,TAX_NUC,PPS,EU27_2020	: 	: 	0.0003 	0.0004 	0.0002 	0.0001 	: 
A,KWH5000-14999,TAX_NUC,PPS,FI	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
A,KWH5000-14999,TAX_NUC,PPS,FR	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 	: 
A,KWH5000-14999,TAX_NUC,PPS,HR	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,KWH5000-14999,TAX_NUC,PPS,HU	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
A,KWH5000-14999,TAX_NUC,PPS,IE	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 	: 
A,KWH5000-14999,TAX_NUC,PPS,IS	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,KWH5000-14999,TAX_NUC,PPS,IT	: 	: 	0.0028 	0.0030 	0.0017 	0.0000 	0.0000 
A,KWH5000-14999,TAX_NUC,PPS,LT	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 	: 
A,KWH5000-14999,TAX_NUC,PPS,LU	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,KWH5000-14999,TAX_NUC,PPS,LV	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,KWH5000-14999,TAX_NUC,PPS,ME	0.0000 	0.0000 	: 	: 	: 	: 	: 
A,KWH5000-14999,TAX_NUC,PPS,MK	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
A,KWH5000-14999,TAX_NUC,PPS,MT	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
A,KWH5000-14999,TAX_NUC,PPS,NL	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,KWH5000-14999,TAX_NUC,PPS,NO	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 	: 
A,KWH5000-14999,TAX_NUC,PPS,PL	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	: 
A,KWH5000-14999,TAX_NUC,PPS,PT	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
A,KWH5000-14999,TAX_NUC,PPS,RO	0.0000 	0.0000 	0.0000 	0.0000 	: 	: 	: 
A,KWH5000-14999,TAX_NUC,PPS,RS	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
A,KWH5000-14999,TAX_NUC,PPS,SE	0.0000 	0.0000 	0.0000 	: 	: 	: 	: 
A,KWH5000-14999,TAX_NUC,PPS,SI	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
A,KWH5000-14999,TAX_NUC,PPS,SK	0.0043 	0.0042 	0.0042 	0.0041 	0.0041 	0.0041 	0.0042 
A,KWH5000-14999,TAX_NUC,PPS,TR	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
A,KWH5000-14999,TAX_NUC,PPS,UK	0.0000 	0.0000 	0.0000 	: 	: 	: 	: 
A,KWH5000-14999,TAX_NUC_ALLOW,EUR,AT	: 	: 	: 	: 	: 	: 	0.0000 
A,KWH5000-14999,TAX_NUC_ALLOW,EUR,BE	: 	: 	: 	: 	: 	0.0000 	0.0000 
A,KWH5000-14999,TAX_NUC_ALLOW,EUR,CY	: 	: 	: 	: 	: 	0.0000 	0.0000 
A,KWH5000-14999,TAX_NUC_ALLOW,EUR,EE	: 	: 	: 	: 	: 	0.0000 	0.0000 
A,KWH5000-14999,TAX_NUC_ALLOW,EUR,FI	: 	: 	: 	: 	: 	0.0000 	0.0000 
A,KWH5000-14999,TAX_NUC_ALLOW,EUR,IS	: 	: 	: 	: 	: 	0.0000 	: 
A,KWH5000-14999,TAX_NUC_ALLOW,EUR,LI	: 	: 	: 	: 	: 	0.0000 	0.0000 
A,KWH5000-14999,TAX_NUC_ALLOW,EUR,LU	: 	: 	: 	: 	: 	0.0000 	: 
